"","RT_or_not","t_hash","t_mention","t_sentiment","V5","V6","V7","t_link"
"7745",0,3,0,2,0,0,1,2
"7746",0,3,0,2,0,0,1,2
"7747",0,3,0,3,0,0,0,3
"7748",0,3,0,2,0,0,1,2
"7749",0,3,0,1,1,0,1,2
"7750",0,3,0,2,0,0,0,2
"7751",0,3,0,3,0,0,0,2
"7752",0,3,0,3,0,0,2,2
"7753",0,3,0,1,0,0,2,2
"7754",0,3,0,2,0,0,0,2
"7755",0,3,0,2,0,0,2,2
"7756",0,1,0,2,0,0,1,2
"7757",0,1,0,1,0,0,1,1
"7758",0,3,0,2,0,0,2,1
"7759",0,3,0,3,0,0,0,2
"7760",0,3,0,3,0,0,1,2
"7761",0,1,0,3,0,0,2,1
"7762",0,3,0,2,0,0,1,2
"7763",0,1,0,2,0,0,0,1
"7764",0,3,0,2,0,0,0,2
"7765",0,3,0,3,0,0,2,2
"7766",0,3,0,3,0,0,0,2
"7767",0,3,0,2,0,0,0,2
"7768",0,3,0,2,0,0,2,2
"7769",0,3,0,2,0,0,1,2
"7770",0,3,0,2,0,0,2,2
"7771",0,1,0,2,0,0,1,2
"7772",0,3,0,3,0,0,0,2
"7773",0,3,0,3,0,0,0,2
"7774",0,3,0,2,0,0,0,2
"7775",0,1,0,2,0,0,1,2
"7776",0,3,0,2,0,0,1,2
"7777",0,3,0,2,0,0,1,2
"7778",0,3,0,2,0,0,2,2
"7779",0,3,0,1,0,0,1,2
"7780",0,3,0,2,0,0,2,2
"7781",0,1,0,2,0,0,1,2
"7782",0,4,0,2,0,0,1,0
"7783",0,1,0,2,0,2,0,2
"7784",0,11,0,2,0,0,1,2
"7785",0,4,0,3,0,0,1,1
"7786",0,3,0,2,0,1,1,2
"7787",0,3,0,3,0,0,1,2
"7788",0,3,0,3,0,0,2,2
"7789",0,3,0,2,0,0,0,2
"7790",0,3,0,2,0,0,1,2
"7791",0,1,0,2,0,0,1,2
"7792",0,1,0,2,0,0,1,2
"7793",0,3,0,2,0,0,1,2
"7794",0,3,0,2,0,0,2,2
"7795",0,3,0,2,0,0,1,2
"7796",0,3,0,3,0,0,2,2
"7797",0,3,0,2,0,1,0,2
"7798",0,3,0,2,0,0,0,2
"7799",0,3,0,2,0,0,2,2
"7800",0,3,0,2,0,0,2,2
"7801",0,3,0,3,0,0,3,2
"7802",0,1,0,3,0,0,3,1
"7803",0,1,0,2,0,0,1,2
"7804",0,1,0,2,0,0,1,2
"7805",0,11,0,2,0,0,1,1
"7806",0,1,0,2,0,0,1,2
"7807",0,3,0,3,0,0,0,3
"7808",0,3,0,2,0,0,0,2
"7809",1,6,1,2,0,1,1,1
"7810",0,1,0,2,0,0,1,2
"7811",1,3,1,2,0,0,3,1
"7812",0,2,0,1,0,0,2,1
"7813",0,1,0,2,0,0,1,2
"7814",1,14,1,1,0,0,0,1
"7815",0,3,0,3,0,0,0,2
"7816",1,10,1,2,1,1,0,2
"7817",0,1,0,2,0,0,1,2
"7818",0,2,0,2,0,0,3,2
"7819",0,3,0,2,0,0,2,2
"7820",0,3,0,2,0,0,2,2
"7821",0,3,0,2,0,0,2,2
"7822",0,3,0,2,0,0,2,2
"7823",0,3,0,2,0,0,1,2
"7824",0,10,0,2,1,1,0,2
"7825",0,3,0,2,0,0,1,2
"7826",0,3,0,2,0,0,1,2
"7827",0,3,0,1,0,0,2,1
"7828",0,2,0,2,0,1,0,2
"7829",0,1,0,2,0,0,1,2
"7830",0,6,0,2,0,1,1,1
"7831",0,3,1,3,0,0,1,1
"7832",0,14,0,1,0,0,0,1
"7833",0,1,0,2,0,0,1,2
"7834",1,2,1,2,1,0,3,2
"7835",0,3,0,2,0,0,2,2
"7836",0,1,0,2,0,0,1,2
"7837",0,4,0,2,0,0,1,2
"7838",0,1,0,2,0,0,1,2
"7839",1,2,2,2,0,0,1,1
"7840",0,2,1,2,0,0,1,2
"7841",0,5,0,3,0,0,0,2
"7842",0,1,0,2,0,0,1,2
"7843",1,2,1,1,1,0,0,0
"7844",0,2,0,3,0,0,2,1
"7845",0,2,0,3,0,0,1,1
"7846",0,1,0,2,0,0,1,2
"7847",0,3,0,2,0,0,1,2
"7848",0,1,0,2,0,0,1,2
"7849",1,5,2,2,0,0,1,1
"7850",0,3,0,2,0,0,2,2
"7851",0,1,0,2,0,0,1,2
"7852",0,4,0,3,0,0,3,1
"7853",1,2,1,2,0,0,2,1
"7854",0,2,1,2,0,0,0,0
"7855",0,1,0,2,0,0,1,2
"7856",0,3,0,3,0,0,4,1
"7857",0,7,0,2,0,0,1,1
"7858",0,2,0,2,0,0,1,1
"7859",0,3,0,2,0,0,0,2
"7860",0,1,0,2,0,0,1,2
"7861",0,2,0,3,0,0,2,1
"7862",0,1,0,2,0,0,1,2
"7863",1,2,1,3,0,0,2,1
"7864",0,7,0,2,0,0,0,1
"7865",0,4,0,3,0,0,0,2
"7866",0,1,0,2,0,0,1,2
"7867",0,1,0,2,0,2,0,2
"7868",0,1,0,2,0,0,1,2
"7869",0,1,0,2,0,0,1,2
"7870",1,2,2,2,0,0,1,1
"7871",0,2,0,3,0,0,2,1
"7872",0,2,1,3,0,0,2,1
"7873",0,4,0,3,0,0,2,1
"7874",0,1,0,2,0,0,1,2
"7875",0,1,0,2,0,0,1,2
"7876",1,2,1,3,1,0,1,1
"7877",0,2,0,2,0,0,0,1
"7878",0,1,0,2,0,0,1,2
"7879",0,7,0,1,1,0,0,1
"7880",0,1,0,2,0,0,1,2
"7881",1,2,2,2,0,0,1,1
"7882",0,1,0,2,0,0,1,1
"7883",0,1,0,2,0,0,1,2
"7884",0,1,0,2,0,0,1,2
"7885",0,1,0,2,0,0,1,2
"7886",0,2,0,3,0,0,1,1
"7887",0,2,0,3,0,0,1,1
"7888",0,1,0,2,0,0,1,2
"7889",0,1,0,2,0,2,0,2
"7890",0,1,0,2,0,2,0,2
"7891",0,1,0,2,0,0,1,2
"7892",1,1,1,2,0,0,1,1
"7893",0,4,0,2,0,0,1,2
"7894",0,1,0,2,0,0,4,1
"7895",0,1,0,2,0,0,1,2
"7896",0,1,0,2,0,0,1,2
"7897",1,6,1,2,0,0,1,2
"7898",0,1,0,2,0,0,1,1
"7899",0,1,0,2,0,0,1,2
"7900",0,1,0,2,0,0,2,1
"7901",0,1,0,2,0,0,1,2
"7902",0,4,0,3,0,0,0,1
"7903",0,1,0,1,0,0,2,1
"7904",0,3,0,3,0,0,1,1
"7905",0,2,0,2,1,0,2,1
"7906",0,2,0,2,0,0,0,3
"7907",0,1,0,2,1,0,1,1
"7908",0,3,0,3,0,0,3,2
"7909",0,5,0,3,0,0,3,2
"7910",1,3,1,2,0,1,0,0
"7911",0,2,0,2,0,0,1,1
"7912",0,4,0,3,0,0,2,2
"7913",0,2,1,3,0,0,2,1
"7914",0,2,1,3,0,0,2,1
"7915",0,2,1,3,0,0,2,1
"7916",0,2,0,3,0,0,3,1
"7917",0,2,0,2,2,0,4,1
"7918",0,2,0,2,1,0,1,1
"7919",0,2,0,3,0,0,4,1
"7920",0,4,0,2,1,0,4,1
"7921",0,4,0,2,1,0,1,1
"7922",0,2,0,2,1,0,2,1
"7923",0,2,0,2,1,0,3,1
"7924",0,2,0,2,1,0,1,1
"7925",0,3,0,2,2,0,4,1
"7926",0,6,0,3,0,0,1,1
"7927",0,6,0,3,0,0,1,1
"7928",1,4,1,2,1,1,1,1
"7929",0,7,0,2,0,1,0,2
"7930",0,7,0,2,0,0,0,1
"7931",0,3,0,3,0,0,2,1
"7932",0,3,0,3,0,0,1,1
"7933",0,4,0,1,0,0,5,1
"7934",0,4,0,2,0,0,2,1
"7935",0,4,0,2,0,0,1,1
"7936",0,4,0,1,0,0,3,1
"7937",0,6,0,2,0,0,0,0
"7938",0,2,0,3,0,0,2,1
"7939",0,2,0,2,0,0,4,1
"7940",0,2,0,3,0,0,5,1
"7941",0,6,0,2,0,0,1,2
"7942",0,2,0,2,0,0,0,1
"7943",1,6,1,3,0,0,0,1
"7944",1,0,1,2,0,0,2,1
"7945",0,3,0,3,0,0,1,2
"7946",0,4,0,2,0,0,1,1
"7947",0,2,0,3,0,0,1,1
"7948",0,2,0,3,0,0,2,1
"7949",0,2,0,2,0,0,2,1
"7950",0,2,0,2,0,0,3,1
"7951",1,4,2,3,0,0,2,2
"7952",0,3,0,2,0,0,2,2
"7953",0,1,1,2,0,0,1,1
"7954",1,3,2,2,1,0,2,1
"7955",0,6,0,3,0,0,0,1
"7956",0,3,0,2,0,0,0,2
"7957",0,3,0,1,0,0,2,2
"7958",0,3,0,2,0,0,1,2
"7959",0,3,0,1,0,0,0,2
"7960",0,3,0,2,0,0,0,2
"7961",0,3,0,1,0,0,1,2
"7962",0,3,0,2,0,0,2,2
"7963",0,3,0,2,0,0,0,2
"7964",0,3,0,2,0,0,2,2
"7965",0,3,0,3,0,1,1,2
"7966",0,1,0,2,0,2,0,2
"7967",0,1,0,2,0,0,2,1
"7968",0,1,0,2,0,2,0,2
"7969",0,3,0,2,0,0,2,2
"7970",0,1,0,2,0,2,0,2
"7971",0,3,0,2,0,0,0,2
"7972",0,3,0,3,0,0,0,2
"7973",0,3,0,2,0,0,0,2
"7974",0,5,0,3,0,0,0,1
"7975",0,3,0,2,0,0,1,2
"7976",0,3,0,3,0,0,1,2
"7977",0,3,0,2,0,0,0,2
"7978",0,5,0,3,0,1,2,1
"7979",0,3,0,2,0,0,0,2
"7980",0,3,0,1,0,0,0,2
"7981",0,3,0,2,0,0,3,2
"7982",0,4,0,2,1,0,1,1
"7983",0,2,0,3,0,0,1,1
"7984",0,3,0,2,0,0,0,2
"7985",0,3,0,2,0,0,0,2
"7986",0,3,0,2,0,0,0,2
"7987",0,3,0,1,0,0,0,2
"7988",0,1,0,2,0,0,1,1
"7989",0,3,0,3,0,1,2,2
"7990",0,14,0,2,0,0,1,1
"7991",0,3,0,3,0,0,1,2
"7992",0,3,0,2,0,0,0,2
"7993",0,3,0,3,0,0,0,2
"7994",0,3,0,2,0,1,0,2
"7995",0,3,0,3,0,0,1,2
"7996",0,3,0,2,0,0,0,2
"7997",0,3,0,2,0,0,1,2
"7998",0,3,0,2,0,0,1,2
"7999",0,3,0,2,0,0,0,2
"8000",0,3,1,3,0,0,1,2
"8001",0,6,0,2,0,0,0,2
"8002",0,6,0,2,0,0,1,2
"8003",0,4,0,2,1,0,1,1
"8004",1,1,1,3,0,0,1,2
"8005",0,3,0,1,0,0,1,1
"8006",0,3,0,2,0,0,3,2
"8007",0,3,0,2,0,0,1,2
"8008",0,3,0,2,0,0,2,2
"8009",0,3,0,2,0,1,0,2
"8010",0,2,0,2,1,0,3,1
"8011",0,5,0,3,0,1,3,2
"8012",0,6,0,1,1,0,1,1
"8013",0,3,0,2,0,0,1,2
"8014",0,3,0,3,0,0,0,2
"8015",0,3,0,2,0,0,1,2
"8016",0,3,0,3,0,0,0,2
"8017",0,3,0,2,0,0,0,2
"8018",0,3,0,2,0,0,0,2
"8019",1,3,1,2,0,0,1,1
"8020",0,3,0,3,0,0,1,2
"8021",1,4,1,1,0,0,3,1
"8022",0,4,0,2,0,0,1,1
"8023",0,1,0,2,0,0,1,2
"8024",0,1,0,3,0,0,1,0
"8025",0,6,0,2,0,0,0,2
"8026",0,14,0,1,0,0,0,1
"8027",0,14,0,2,0,0,0,1
"8028",0,1,0,2,0,0,1,2
"8029",0,3,0,2,0,0,2,2
"8030",0,3,0,2,0,0,1,2
"8031",0,3,0,3,0,0,3,2
"8032",0,3,0,2,0,0,2,1
"8033",0,1,0,2,0,0,1,2
"8034",0,3,0,2,0,0,0,3
"8035",0,3,0,2,0,0,1,3
"8036",0,1,0,2,0,0,1,2
"8037",0,3,0,3,0,0,0,3
"8038",0,3,0,2,0,0,0,2
"8039",0,3,0,2,0,0,1,2
"8040",0,3,0,2,0,0,1,2
"8041",0,3,0,2,0,0,0,2
"8042",0,3,0,2,0,0,1,2
"8043",0,3,0,2,0,0,0,2
"8044",0,3,0,2,0,0,0,2
"8045",0,3,0,3,0,0,1,2
"8046",0,1,0,2,0,0,1,2
"8047",0,3,0,2,0,0,1,2
"8048",0,3,0,2,0,0,0,2
"8049",0,3,0,2,0,0,0,2
"8050",0,3,0,2,1,0,1,2
"8051",0,3,0,3,0,0,1,2
"8052",0,3,0,2,0,0,1,2
"8053",0,4,0,2,0,0,0,1
"8054",0,3,0,2,0,0,0,2
"8055",0,3,0,2,0,0,3,2
"8056",0,3,0,2,0,0,1,2
"8057",0,6,0,3,0,0,0,1
"8058",0,1,0,2,0,0,1,2
"8059",0,2,0,2,1,0,3,1
"8060",0,2,0,2,0,2,4,1
"8061",0,2,0,2,0,0,3,2
"8062",0,1,0,2,0,0,1,2
"8063",0,1,0,2,0,0,1,1
"8064",0,2,0,2,0,0,3,2
"8065",0,3,0,1,0,0,0,1
"8066",0,1,0,2,0,0,1,2
"8067",0,3,0,1,0,0,0,1
"8068",0,3,0,2,0,0,0,0
"8069",1,2,1,2,1,0,3,2
"8070",0,1,0,2,0,2,0,2
"8071",0,1,0,2,0,0,1,2
"8072",0,4,0,2,0,0,1,1
"8073",1,4,1,2,0,0,1,1
"8074",0,1,0,2,0,0,1,2
"8075",1,4,2,3,0,0,2,2
"8076",0,1,0,2,0,0,1,2
"8077",0,3,0,3,0,1,0,2
"8078",0,1,0,2,0,0,1,2
"8079",0,3,0,2,0,0,1,2
"8080",0,3,0,2,0,0,2,2
"8081",0,3,0,2,1,0,0,2
"8082",0,3,0,2,0,1,1,2
"8083",0,3,0,2,0,0,1,2
"8084",0,3,0,2,0,0,1,2
"8085",0,3,0,2,0,0,1,2
"8086",0,3,0,2,0,0,1,2
"8087",0,3,0,2,0,0,0,2
"8088",0,3,0,2,0,0,2,2
"8089",0,3,0,2,0,0,2,2
"8090",0,3,0,2,0,0,1,2
"8091",0,3,0,3,0,0,3,2
"8092",0,3,0,2,0,0,3,2
"8093",0,1,0,3,0,0,1,2
"8094",0,1,0,2,0,0,1,2
"8095",0,1,0,2,0,2,0,2
"8096",0,4,0,1,1,1,1,1
"8097",0,3,0,3,0,0,3,2
"8098",0,3,0,3,1,0,0,2
"8099",0,12,0,1,0,0,1,1
"8100",0,3,0,2,0,0,1,2
"8101",0,3,0,2,0,0,2,2
"8102",0,3,0,2,0,0,0,2
"8103",0,1,0,2,0,0,1,2
"8104",0,3,0,3,0,0,3,1
"8105",0,7,0,3,0,0,0,1
"8106",0,1,0,2,0,0,1,2
"8107",0,5,0,2,0,0,0,2
"8108",0,2,0,2,0,0,1,1
"8109",0,3,2,3,0,0,2,1
"8110",0,3,2,3,0,0,3,1
"8111",0,1,0,2,0,0,1,2
"8112",0,6,0,3,1,0,1,1
"8113",1,4,3,2,0,0,0,1
"8114",0,4,1,3,0,0,1,2
"8115",0,1,0,2,0,0,1,2
"8116",0,4,0,2,0,0,1,2
"8117",0,4,0,1,1,0,1,1
"8118",0,1,0,2,0,0,1,2
"8119",0,4,0,2,1,0,1,1
"8120",0,3,0,2,0,0,0,2
"8121",0,3,0,3,0,0,1,2
"8122",0,3,0,2,0,0,2,2
"8123",0,3,0,2,0,0,3,2
"8124",0,3,0,2,0,0,1,2
"8125",0,3,0,2,0,0,0,2
"8126",0,1,0,3,0,0,1,2
"8127",0,3,0,3,0,0,1,2
"8128",0,3,0,2,0,1,1,2
"8129",0,3,0,2,0,0,2,2
"8130",0,3,0,2,0,0,0,2
"8131",0,3,0,1,0,0,3,2
"8132",0,3,0,2,0,0,0,2
"8133",0,1,0,2,0,0,1,2
"8134",0,2,0,2,0,0,1,1
"8135",0,5,0,2,1,2,1,1
"8136",0,3,0,2,0,0,2,2
"8137",0,3,0,2,0,0,2,2
"8138",0,1,0,2,0,0,1,2
"8139",0,1,0,1,0,0,1,1
"8140",0,3,0,2,0,0,0,2
"8141",0,3,0,2,0,0,1,2
"8142",0,3,0,3,0,0,0,2
"8143",0,3,0,2,0,1,1,1
"8144",0,1,0,2,0,0,1,2
"8145",0,2,0,2,0,0,1,1
"8146",1,4,1,1,0,1,0,1
"8147",0,1,0,2,0,0,1,2
"8148",0,6,0,2,0,0,0,1
"8149",0,4,0,2,0,0,1,1
"8150",0,9,1,3,1,0,0,0
"8151",0,1,0,2,0,0,1,1
"8152",0,1,0,2,0,0,1,2
"8153",0,2,1,2,0,0,1,1
"8154",1,4,1,3,0,0,1,1
"8155",0,3,0,2,0,0,0,2
"8156",0,3,0,3,0,0,1,2
"8157",0,3,0,3,1,0,1,2
"8158",0,1,0,2,0,0,1,2
"8159",0,3,0,2,0,0,3,2
"8160",0,3,0,2,0,0,2,2
"8161",0,1,0,2,0,0,2,1
"8162",0,2,0,1,0,0,0,0
"8163",0,1,0,2,0,0,1,2
"8164",0,1,0,2,0,0,0,1
"8165",0,3,0,2,0,0,2,2
"8166",0,3,0,2,0,0,2,2
"8167",0,3,0,1,0,0,2,2
"8168",0,3,0,3,0,0,1,2
"8169",0,3,0,2,0,0,1,2
"8170",0,3,0,3,0,0,1,2
"8171",0,6,0,3,0,0,2,0
"8172",0,1,0,2,0,0,1,2
"8173",0,4,0,2,0,0,1,1
"8174",0,1,0,2,0,0,1,2
"8175",0,4,0,3,1,0,1,1
"8176",1,4,1,3,0,0,1,1
"8177",0,7,0,2,1,1,0,1
"8178",0,4,0,1,0,0,1,0
"8179",0,1,0,2,0,0,1,2
"8180",0,14,0,2,0,0,0,1
"8181",1,7,1,2,0,1,0,1
"8182",0,3,0,2,1,0,1,1
"8183",0,4,0,1,2,0,0,1
"8184",0,4,0,2,0,0,0,1
"8185",0,4,0,2,0,0,1,1
"8186",0,4,0,2,0,0,0,1
"8187",0,1,0,2,0,0,1,2
"8188",0,4,0,3,1,0,0,1
"8189",0,4,0,1,0,0,0,1
"8190",0,4,0,1,0,1,1,1
"8191",0,4,0,3,0,0,2,1
"8192",0,4,0,2,1,0,3,1
"8193",0,4,0,2,0,0,0,1
"8194",0,4,0,2,0,0,0,1
"8195",0,4,0,2,1,0,1,1
"8196",0,4,0,2,1,0,0,1
"8197",0,4,0,2,0,0,1,1
"8198",0,4,0,2,0,0,1,1
"8199",0,4,0,3,0,0,1,1
"8200",0,4,0,2,0,1,1,1
"8201",0,4,0,2,1,0,0,1
"8202",0,4,0,2,0,1,0,1
"8203",0,4,0,1,0,1,0,1
"8204",0,4,0,2,0,0,0,1
"8205",0,4,0,2,0,1,0,1
"8206",0,4,0,3,0,0,1,1
"8207",0,4,0,1,0,0,0,1
"8208",0,2,0,3,0,0,0,0
"8209",0,1,0,2,0,0,1,2
"8210",1,2,2,2,0,0,4,0
"8211",0,1,0,2,0,0,1,2
"8212",0,4,0,3,0,1,1,1
"8213",0,4,0,2,0,0,5,1
"8214",1,1,1,1,0,0,1,0
"8215",0,4,0,2,0,0,1,1
"8216",0,4,0,1,0,0,1,0
"8217",0,1,0,2,0,0,1,1
"8218",0,2,0,3,0,0,0,1
"8219",0,1,0,2,0,0,1,2
"8220",1,3,1,3,0,0,2,1
"8221",0,2,0,2,0,0,0,0
"8222",0,1,0,2,0,0,1,2
"8223",0,1,0,3,0,0,1,1
"8224",0,1,0,2,0,0,1,2
"8225",0,1,0,2,0,2,0,2
"8226",0,1,0,2,0,2,0,2
"8227",0,1,0,2,0,0,1,2
"8228",0,4,0,1,0,0,1,1
"8229",0,5,0,3,0,0,3,1
"8230",0,8,0,2,0,0,2,1
"8231",0,4,0,2,0,0,0,0
"8232",1,13,1,3,0,0,0,1
"8233",0,1,0,2,0,0,1,2
"8234",0,1,0,3,0,0,2,1
"8235",0,3,0,2,0,0,1,1
"8236",0,1,0,2,0,0,1,2
"8237",0,8,0,1,0,0,1,1
"8238",0,1,1,2,1,0,1,2
"8239",0,3,0,1,1,0,0,0
"8240",0,1,1,2,0,0,0,1
"8241",0,1,0,2,0,0,1,2
"8242",0,3,0,2,0,0,0,1
"8243",0,3,0,3,0,0,2,1
"8244",0,1,0,2,0,0,1,2
"8245",0,4,0,3,0,0,1,1
"8246",0,1,0,2,0,2,0,2
"8247",0,1,0,2,0,0,1,2
"8248",0,2,0,2,0,0,0,1
"8249",0,13,0,3,0,0,0,1
"8250",0,1,0,2,0,0,1,2
"8251",0,1,0,2,0,0,1,2
"8252",0,1,0,2,0,0,0,1
"8253",0,1,0,2,0,0,1,2
"8254",0,4,0,2,0,0,1,1
"8255",0,1,0,2,0,0,1,2
"8256",0,2,0,3,0,0,1,1
"8257",0,1,0,2,0,0,1,2
"8258",0,2,2,2,0,0,0,2
"8259",0,1,0,2,0,0,1,2
"8260",0,5,0,3,0,0,2,2
"8261",0,4,0,3,0,0,2,1
"8262",0,8,0,2,0,0,0,1
"8263",0,1,0,2,0,0,1,2
"8264",0,5,2,3,0,0,0,1
"8265",1,3,1,2,0,0,2,2
"8266",0,1,0,2,0,0,1,2
"8267",0,4,0,3,1,0,1,1
"8268",0,2,0,1,0,0,3,1
"8269",0,1,0,2,0,0,1,2
"8270",1,4,1,2,0,0,0,1
"8271",0,1,0,2,0,0,1,2
"8272",1,1,1,3,0,0,1,2
"8273",0,3,0,1,0,0,0,0
"8274",0,5,0,2,0,0,0,1
"8275",0,2,0,2,0,0,1,2
"8276",0,1,0,2,0,0,1,2
"8277",0,4,0,2,1,0,2,1
"8278",0,3,0,2,0,0,1,2
"8279",0,2,0,3,0,0,2,1
"8280",0,6,0,2,0,0,1,1
"8281",0,2,1,2,0,1,0,0
"8282",0,3,1,3,1,0,1,1
"8283",0,1,0,2,0,0,2,1
"8284",0,5,0,2,0,0,0,1
"8285",1,6,1,2,2,0,2,1
"8286",0,1,0,1,0,0,0,1
"8287",0,2,0,2,0,0,0,1
"8288",0,2,2,2,0,0,0,1
"8289",0,4,0,2,1,1,3,1
"8290",0,1,0,1,0,0,1,1
"8291",0,1,0,2,0,0,2,1
"8292",0,1,0,1,1,0,1,1
"8293",0,1,0,2,0,0,2,1
"8294",0,1,0,1,1,0,1,1
"8295",0,4,0,2,1,0,2,1
"8296",1,4,1,3,0,0,1,1
"8297",0,4,0,2,1,0,1,1
"8298",0,5,0,2,0,0,0,1
"8299",0,11,0,2,0,0,1,1
"8300",0,4,0,2,1,0,1,1
"8301",0,4,0,1,3,0,1,1
"8302",0,4,0,2,2,1,1,1
"8303",1,3,1,2,0,1,0,0
"8304",0,6,0,2,0,0,1,2
"8305",0,1,0,2,0,0,1,1
"8306",0,5,0,3,0,0,0,1
"8307",0,3,0,3,0,0,2,2
"8308",0,3,0,2,0,0,1,2
"8309",0,3,0,2,0,0,1,2
"8310",0,3,0,3,0,0,0,2
"8311",0,3,0,2,0,0,1,2
"8312",0,3,0,2,0,0,0,2
"8313",0,4,0,2,0,0,1,1
"8314",0,4,0,2,1,0,2,1
"8315",0,3,0,2,0,0,1,2
"8316",0,3,0,2,0,0,1,2
"8317",0,3,0,2,0,0,0,2
"8318",0,3,0,2,0,0,3,2
"8319",0,3,0,2,0,0,0,2
"8320",0,3,0,2,0,0,2,1
"8321",0,2,0,2,0,0,0,1
"8322",0,3,0,2,0,0,1,2
"8323",0,4,0,2,0,1,1,1
"8324",0,2,0,2,0,0,2,1
"8325",0,2,0,2,0,0,1,1
"8326",0,3,0,2,1,0,1,1
"8327",0,5,0,3,0,0,2,1
"8328",1,4,1,2,0,0,1,1
"8329",1,7,1,2,0,0,0,1
"8330",1,4,1,3,0,0,1,1
"8331",0,3,0,3,0,0,0,3
"8332",0,3,0,2,0,0,0,2
"8333",0,3,0,2,0,0,1,2
"8334",0,3,0,2,0,0,2,2
"8335",0,2,0,3,0,0,3,1
"8336",0,3,0,2,0,0,1,3
"8337",0,3,0,2,0,0,1,2
"8338",0,3,0,2,0,1,1,2
"8339",0,3,0,3,0,0,1,2
"8340",0,3,0,2,0,0,1,2
"8341",0,3,0,2,0,1,1,2
"8342",0,3,0,2,0,0,1,2
"8343",0,1,0,2,0,0,2,1
"8344",1,4,1,3,0,0,1,1
"8345",1,1,1,3,0,0,1,2
"8346",0,4,0,3,0,0,1,1
"8347",0,3,0,2,0,0,2,2
"8348",1,4,1,3,0,0,1,1
"8349",0,4,0,1,0,0,3,1
"8350",0,1,0,3,0,0,0,1
"8351",0,1,0,2,0,0,2,1
"8352",1,4,1,3,0,0,1,1
"8353",0,4,0,3,0,0,1,2
"8354",1,4,1,3,0,0,1,1
"8355",1,2,2,2,0,0,1,1
"8356",1,4,1,3,0,0,1,1
"8357",0,4,0,1,2,0,2,1
"8358",0,4,0,2,0,0,2,1
"8359",0,2,0,2,0,0,1,1
"8360",0,1,0,2,0,2,0,2
"8361",1,3,1,3,0,0,1,1
"8362",0,3,0,2,0,0,3,2
"8363",0,3,0,2,0,0,1,2
"8364",0,3,0,2,0,0,0,2
"8365",0,3,0,2,0,1,1,2
"8366",0,3,0,2,0,0,1,2
"8367",0,3,0,2,0,0,0,2
"8368",0,3,0,3,0,0,0,3
"8369",0,3,0,2,0,0,1,2
"8370",0,3,0,3,0,0,0,2
"8371",0,3,0,3,0,1,0,2
"8372",0,3,0,2,0,0,1,2
"8373",0,3,0,2,0,0,1,2
"8374",0,3,0,2,0,0,2,2
"8375",0,3,0,2,0,0,0,2
"8376",0,3,0,2,0,0,2,2
"8377",0,3,0,2,1,0,2,2
"8378",0,3,0,2,0,0,0,2
"8379",0,3,0,2,1,0,2,2
"8380",0,3,0,2,0,0,1,2
"8381",0,3,0,2,0,0,0,2
"8382",0,3,0,2,0,0,0,2
"8383",0,3,0,2,0,0,2,0
"8384",1,2,2,3,0,0,0,1
"8385",1,1,1,2,0,0,0,1
"8386",0,4,0,3,1,1,1,1
"8387",0,4,0,2,2,0,1,1
"8388",0,3,0,2,0,0,3,2
"8389",0,3,0,2,0,0,0,2
"8390",0,3,0,2,0,1,0,2
"8391",0,3,0,2,0,0,2,2
"8392",0,3,0,2,0,0,1,2
"8393",1,1,1,3,0,0,1,2
"8394",0,3,0,3,0,0,0,2
"8395",0,3,0,1,0,0,0,2
"8396",0,3,0,3,0,0,2,2
"8397",0,3,0,2,0,0,0,2
"8398",0,3,0,2,1,0,1,2
"8399",0,3,0,3,0,0,0,2
"8400",0,3,0,3,0,0,1,2
"8401",0,3,0,2,0,0,0,2
"8402",0,11,0,2,0,0,0,1
"8403",0,6,0,2,0,0,1,2
"8404",0,2,0,2,0,0,0,1
"8405",1,1,1,3,0,0,1,2
"8406",0,3,0,2,0,0,0,2
"8407",0,3,0,2,0,0,0,2
"8408",0,3,0,2,0,0,3,2
"8409",0,3,0,2,0,0,0,2
"8410",1,3,1,3,0,0,1,1
"8411",0,3,0,2,0,0,1,2
"8412",0,3,0,2,0,1,2,2
"8413",0,3,0,2,0,0,2,2
"8414",0,3,0,2,0,0,2,2
"8415",0,3,0,2,0,0,2,2
"8416",0,3,0,2,0,0,2,2
"8417",0,3,0,2,1,0,2,2
"8418",0,4,0,3,0,0,2,1
"8419",0,3,0,2,0,0,0,2
"8420",0,3,0,3,0,0,0,2
"8421",0,2,1,2,0,0,0,0
"8422",1,4,1,3,0,0,1,1
"8423",0,11,0,2,0,0,1,1
"8424",1,1,1,3,0,0,1,2
"8425",0,4,0,2,1,0,1,1
"8426",0,4,0,3,0,0,2,1
"8427",0,4,0,2,0,0,1,1
"8428",0,4,0,2,1,0,1,1
"8429",0,1,0,2,0,0,1,1
"8430",0,3,0,2,0,0,0,2
"8431",0,3,0,2,0,0,0,2
"8432",0,3,0,2,0,0,0,2
"8433",0,3,0,2,1,0,0,1
"8434",0,3,0,3,0,0,2,2
"8435",0,3,0,2,0,0,0,2
"8436",0,1,0,2,0,1,0,1
"8437",0,3,0,3,0,0,0,3
"8438",0,3,0,1,0,0,0,2
"8439",0,3,0,2,0,0,2,2
"8440",0,3,0,2,0,0,0,2
"8441",0,3,0,2,0,0,3,2
"8442",0,3,0,2,0,1,0,2
